#META|ref=04/2026|gerado=2026-07-21|fonte=SUDECAP
09.12.01|PINTURA COM TINTA ASFÁLTICA IMPERMEABILIZANTE DILUÍDA EM SOLVENTE, PARA MATERIAIS CIMENTÍCIOS, METAL E MADEIRA|M2
10.03.01|TUBO PVC ÁGUA D= 20MM (1/2"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.02|TUBO PVC ÁGUA D= 25MM (3/4"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.03|TUBO PVC ÁGUA D= 32MM (1"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.04|TUBO PVC ÁGUA D= 40MM (1 1/4"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.05|TUBO PVC ÁGUA D= 50MM (1 1/2"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.06|TUBO PVC ÁGUA D= 60MM (2"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.07|TUBO PVC ÁGUA D= 75MM (2 1/2"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.08|TUBO PVC ÁGUA D= 85MM (3"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.03.09|TUBO PVC ÁGUA D= 110MM (4"), SOLDÁVEL, CLASSE 15, INCLUSIVE CONEXÕES|M
10.04.03|TUBO AÇO GALVANIZADO, D= 1/2", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.04|TUBO AÇO GALVANIZADO, D= 3/4", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.05|TUBO AÇO GALVANIZADO, D= 1", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.06|TUBO AÇO GALVANIZADO, D= 1 1/4", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.07|TUBO AÇO GALVANIZADO, D= 1 1/2", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.08|TUBO AÇO GALVANIZADO, D= 2", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.09|TUBO AÇO GALVANIZADO, D= 2 1/2", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.10|TUBO AÇO GALVANIZADO, D= 3", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.04.11|TUBO AÇO GALVANIZADO, D= 4", COM COSTURA, DIN 2440, INCLUSIVE CONEXÕES|M
10.05.03|TUBO DE COBRE SOLDADO CLASSE A, D= 15MM, INCLUSIVE CONEXÕES|M
10.05.04|TUBO DE COBRE SOLDADO CLASSE A, D= 22MM, INCLUSIVE CONEXÕES|M
10.05.05|TUBO DE COBRE SOLDADO CLASSE A, D= 28MM, INCLUSIVE CONEXÕES|M
10.06.01|TUBO DE COBRE CLASSE E, D= 15MM, INCLUSIVE CONEXÕES|M
10.06.02|TUBO DE COBRE CLASSE E, D= 22MM, INCLUSIVE CONEXÕES|M
10.06.03|TUBO DE COBRE CLASSE E, D= 28MM, INCLUSIVE CONEXÕES|M
10.06.04|TUBO DE COBRE CLASSE E, D= 35MM, INCLUSIVE CONEXÕES|M
10.06.05|TUBO DE COBRE CLASSE E, D= 42MM, INCLUSIVE CONEXÕES|M
10.10.02|TUBO PVC ESGOTO, D= 50MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.10.03|TUBO PVC ESGOTO, D= 75MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.10.04|TUBO PVC ESGOTO, D= 100MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.10.05|TUBO PVC ESGOTO, D= 150MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.10.06|TUBO PVC ESGOTO, D= 200MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.10.07|TUBO PVC ESGOTO, D= 250MM, PONTA E BOLSA, VIROLA E ANEL, INCLUSIVE CONEXÕES|M
10.12.01|TUBO PVC ESGOTO, D= 40MM, PONTA E BOLSA, SOLDÁVEL, INCLUSIVE CONEXÕES|M
10.14.03|TUBO PVC ESGOTO REFORÇADO, D= 75MM, PONTA E BOLSA, VIROLA, ANEL, INCLUSIVE CONEXÕES|M
10.14.04|TUBO PVC ESGOTO REFORÇADO, D= 100MM, PONTA E BOLSA, VIROLA, ANEL, INCLUSIVE CONEXÕES|M
10.14.05|TUBO PVC ESGOTO REFORÇADO, D= 150MM, PONTA E BOLSA, VIROLA, ANEL, INCLUSIVE CONEXÕES|M
10.18.01|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D= 1/2"|UN
10.18.02|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D= 3/4"|UN
10.18.03|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D= 1"|UN
10.18.04|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D=1 1/4"|UN
10.18.05|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D=1 1/2"|UN
10.18.06|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D= 2"|UN
10.18.08|ADAPTADOR PVC ROSCA E FLANGE PARA CAIXA D'ÁGUA D=2 1/2"|UN
10.20.11|REGISTRO PRESSÃO COM ACABAMENTO E CANOPLA CROMADA, SIMPLES, BITOLA 1/2"|UN
10.20.12|REGISTRO PRESSÃO COM ACABAMENTO E CANOPLA CROMADA, SIMPLES, BITOLA 3/4"|UN
10.22.01|REGISTRO GAVETA BRUTO 1510-B 1/2" FABRIMAR/EQUIVALENTE|UN
10.22.02|REGISTRO GAVETA BRUTO 1510-B 3/4" FABRIMAR/EQUIVALENTE|UN
10.22.03|REGISTRO GAVETA BRUTO 1510-B 1" FABRIMAR/EQUIVALENTE|UN
10.22.04|REGISTRO GAVETA BRUTO 1510-B 1 1/4" FABRIMAR/EQUIVALENTE|UN
10.22.05|REGISTRO GAVETA BRUTO 1510-B 1 1/2" FABRIMAR/EQUIVALENTE|UN
10.22.06|REGISTRO GAVETA BRUTO 1510-B 2" FABRIMAR/EQUIVALENTE|UN
10.22.07|REGISTRO GAVETA BRUTO 1502 2 1/2" DECA/EQUIVALENTE|UN
10.22.08|REGISTRO GAVETA BRUTO 1502-B 3" DECA/EQUIVALENTE|UN
10.22.09|REGISTRO GAVETA BRUTO 1502-B 4" DECA/EQUIVALENTE|UN
10.22.41|REGISTRO GAVETA COM ACABAMENTO C-1509-DL D=1/2" FABRIMAR/EQUIVALENTE|UN
10.22.42|REGISTRO GAVETA COM ACABAMENTO C-1509 DL D=3/4 FABRIMAR/EQUIVALENTE|UN
10.22.43|REGISTRO GAVETA COM ACABAMENTO C-1509-DL D=1" FABRIMAR/EQUIVALENTE|UN
10.22.45|REGISTRO GAVETA COM ACABAMENTO C-1509-DL D=1 1/2" FABRIMAR/EQUIVALENTE|UN
10.24.01|TORNEIRA PARA PIA BANCADA, ALAVANCA, SAÍDA LATERAL 1167-P FABRIMAR/EQUIVALENTE|UN
10.24.02|TORNEIRA PARA PIA MISTURADOR PAREDE 1258-DL FABRIMAR/EQUIVALENTE|UN
10.24.03|TORNEIRA PARA PIA COM ALAVANCA 1157-P FABRIMAR/EQUIVALENTE|UN
10.24.04|TORNEIRA PARA PIA MISTURADOR BANCADA 1256-DL FABRIMAR/EQUIVALENTE|UN
10.24.05|TORNEIRA PARA PIA PAREDE SAÍDA LATERAL 1168-DL FABRIMAR/EQUIVALENTE|UN
10.24.09|TORNEIRA PARA PIA BANCADA SAÍDA LATERAL 1167-DL FABRIMAR/EQUIVALENTE|UN
10.24.10|TORNEIRA PARA PIA PAREDE TOP JET 1171-DL FABRIMAR/EQUIVALENTE|UN
10.24.12|TORNEIRA PARA TANQUE 1153-MY FABRIMAR/EQUIVALENTE|UN
10.24.13|TORNEIRA PARA TANQUE 1153-JR FABRIMAR/EQUIVALENTE|UN
10.24.14|TORNEIRA AQUAPRESS ANTIVANDALISMO 1180/AV FABRIMAR/EQUIVALENTE|UN
10.24.16|TORNEIRA DE JARDIM 1128-MY D=1/2" FABRIMAR/EQUIVALENTE|UN
10.24.17|TORNEIRA DE JARDIM 1128-MY D=3/4" FABRIMAR/EQUIVALENTE|UN
10.24.20|TORNEIRA DE PRESSÃO PRESMATIC BENEFIT/EQUIVALENTE|UN
10.24.21|TONEIRA PARA LAVATÓRIO REF 1193 LINHA PERTUTTI DOCOL/EQUIVALENTE|UN
10.24.27|TORNEIRA PARA LAVATÓRIO 1190-DL, D=1/2" FABRIMAR/EQUIVALENTE|UN
10.24.28|TORNEIRA PARA LAVATÓRIO REF 1194 INNOVARE FABRIMAR/EQUIVALENTE|UN
10.24.34|TORNEIRA DE BÓIA 1350 D= 1/2" DECA/EQUIVALENTE|UN
10.24.35|TORNEIRA DE BÓIA 1350 D= 3/4" DECA/EQUIVALENTE|UN
10.24.36|TORNEIRA DE BÓIA 1350 D= 1" DECA/EQUIVALENTE|UN
10.24.37|TORNEIRA DE BÓIA 262 PARA CAIXA D´AGUA D= 3/4" CIPLA/EQUIVALENTE|UN
10.24.39|CHAVE BÓIA AUTOMÁTICA PARA RESERVATÓRIO LENZ/EQUIVALENTE|UN
10.24.42|TORNEIRA DE LIMPEZA 1128-JR D=1/2" FABRIMAR OU EQUIVALENTE|UN
10.24.43|TORNEIRA PARA BEBEDOURO 1152JR D=1/2"|UN
10.24.52|TORNEIRA DE PAREDE DELICATTA COM MISTURADOR DOCOL/EQUIVALENTE|UN
10.24.57|TORNEIRA PARA COZINHA DE MESA BICA ALTA PERTUTTI/EQUIVALENTE|UN
10.25.02|VÁLVULA PARA PIA 3 1/2X1 1/2" 1623 DARLIFLEX CROMADA/EQUIVALENTE|UN
10.25.11|VÁLVULA PARA LAVATÓRIO COM LADRÃO 7/8" 1603 DARLIFLEX/EQUIVALENTE|UN
10.25.13|VÁLVULA PARA LAVATÓRIO 1601 FABRIMAR/EQUIVALENTE|UN
10.25.17|VÁLVULA PARA TANQUE 1 1/4" 1606 DARLIFLEX CROMADA/EQUIVALENTE|UN
10.25.20|VÁLVULA PARA MICTÓRIO COM FECHAMENTO AUTOMÁTICO D= 1/2" DOCOL/EQUIVALENTE|UN
10.25.22|VÁVULA DE DESCARGA E ACABAMENTO BENEFIT DOCOL PMR (PESSOA COM MOBILIDADE REDUZIDA)/EQUIVALENTE|UN
10.25.25|VÁLVULA DE DESCARGA 3650 D= 1 1/2" FABRIMAR/EQUIVALENTE|UN
10.25.26|VÁLVULA DE DESCARGA E ACABAMENTO ANTIVANDALISMO 1 1/2" DOCOL/EQUIVALENTE|UN
10.25.51|VÁLVULA DE PVC PARA LAVATÓRIO SEM UNHO Nº 11, CIPLA/EQUIVALENTE|UN
10.25.55|VÁLVULA DE RETENÇÃO DE PÉ COM CRIVO D= 3/4"|UN
10.25.56|VÁLVULA DE RETENÇÃO DE PÉ COM CRIVO D= 1"|UN
10.25.57|VÁLVULA DE RETENÇÃO DE PÉ COM CRIVO D= 1 1/2"|UN
10.25.59|VÁLVULA DE RETENÇÃO DE PÉ COM CRIVO D= 2"|UN
10.25.60|VÁLVULA DE RETENÇÃO UNIVERSAL D= 3/4"|UN
10.25.61|VÁLVULA DE RETENÇÃO UNIVERSAL D= 1"|UN
10.25.62|VÁLVULA DE RETENÇÃO UNIVERSAL D= 1 1/2"|UN
10.25.63|VÁLVULA DE RETENÇÃO UNIVERSAL D= 2"|UN
10.26.11|GRELHA/PORTA GRELHA AÇO INOX FECHO GIRATÓRIO 100X100MM|UN
10.26.12|GRELHA/PORTA GRELHA AÇO INOX FECHO GIRATÓRIO 150X150MM|UN
10.26.35|RALO GRELHA CROMADA 10X10CM CROMADO MOLDENOX /EQUIVALENTE|UN
10.26.36|RALO GRELHA CROMADA 15X15CM CROMADO MOLDENOX /EQUIVALENTE|UN
10.26.37|TAMPA CEGA EM INOX PARA CAIXA SIFONADA 150 X 150MM|UN
10.27.02|BRAÇO PARA CHUVEIRO 1/2" X 40 CM CROMADO|UN
10.27.03|BRAÇO PARA CHUVEIRO PVC 1/2" 40 CM|UN
10.27.11|CHUVEIRO ARTICULADO PICCOLO 1991 CROMADO FABRIMAR OU EQUIVALENTE|UN
10.27.15|CHUVEIRO LORENZETTI TRADIÇÃO CROMADO/EQUIVALENTE|UN
10.27.23|DUCHA HIGIÊNICA PLÁSTICA COM REGISTRO METÁLICO 1/2"|UN
10.27.31|LIGAÇÃO FLEXÍVEL 1/2"X0,40M 4607-40 MXF FABRIMAR/EQUIVALENTE|UN
10.27.47|TUBO PARA VÁLVULA DE DESCARGA Nº 18 COM ADAPTADOR D= 1 1/2"|UN
10.27.49|TUBO LONGO PARA CAIXA DE DESCARGA SOBREPOR 40 MM X 1,60 METROS|UN
10.27.51|TUBO LIGAÇÃO ÁGUA - VASO METAL CROMADO COM SOBRECANOPLA|UN
10.27.53|TUBO LIGAÇÃO AGUA - VASO PVC CROMADO COM SOBRECANOPLA|UN
10.27.55|BOLSA DE LIGAÇÃO EM PVC FLEXÍVEL PARA VASO SANITÁRIO 40MM (1 1/2")|UN
10.27.61|SIFÃO LAVATÓRIO COPO REGULÁVEL 1"X 1 1/2" SIGMA/EQUIVALENTE|UN
10.27.63|SIFÃO PIA COPO REGULÁVEL 1 1/2" X 1 1/2" SIGMA/EQUIVALENTE|UN
10.29.01|KIT CAVALETE METAL COM REGISTRO 1/2" COPASA|UN
10.29.02|KIT CAVALETE METAL COM REGISTRO 3/4" COPASA|UN
10.29.03|KIT CAVALETE METAL COM REGISTRO 1" COPASA|UN
10.30.01|PARAFUSO CASTELO COM BUCHA N.8 E ARRUELA|UN
10.35.01|CAIXA ALVENARIA 30 X 30 X 50CM COM TAMPA FERRO PARA REGISTRO (C X L X H)|UN
10.35.03|CAIXA ALVENARIA 50 X 50 X 50CM PARA HIDROMETRO COM TAMPA (C X L X H)|UN
10.35.11|CAIXA SIFONADA PVC COM GRELHA QUADRADA/REDONDA 150 X 150 X 50MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.13|CAIXA SIFONADA PVC COM GRELHA QUADRADA/REDONDA 150 X 185 X 75MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.15|CAIXA SIFONADA PVC COM GRELHA REDONDA 100 X 100 X 50MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.20|CAIXA SIFONADA PVC COM TAMPA CEGA 250 X 172 X 50MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.21|CAIXA SIFONADA PVC COM TAMPA CEGA 250 X 230 X 75MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.22|CAIXA SIFONADA PVC 100 X 150 X 50MM (DIÂMETRO X H X DIÂMETRO SAÍDA)|UN
10.35.31|RALO PVC COM SAÍDA ARTICULADA COM GRELHA E PORTA GRELHA BRANCA 100 X 40MM|UN
10.35.33|RALO SECO PVC SAÍDA SOLDÁVEL 100 X 40MM|UN
10.35.50|CAIXA D'ÁGUA POLIETILENO COM TAMPA 310L|UN
10.35.51|CAIXA D'ÁGUA POLIETILENO COM TAMPA 500L|UN
10.35.52|CAIXA D'ÁGUA POLIETILENO COM TAMPA 1000L|UN
10.35.69|CAIXA DE GORDURA PRÉ-FABRICADA SIMPLES D= 400MM X 635MM|UN
10.35.70|CAIXA DE GORDURA PRÉ-FABRICADA DUPLA D= 600MM X 800MM|UN
10.35.71|CAIXA D'ÁGUA EM FIBRA DE VIDRO COM TAMPA 8000L|UN
10.35.72|RALO HEMISFÉRICO TIPO ABACAXI D= 50MM|UN
10.35.73|RALO HEMISFÉRICO TIPO ABACAXI D= 75MM|UN
10.35.74|RALO HEMISFÉRICO TIPO ABACAXI D= 100MM|UN
10.40.01|CUBA DE EMBUTIR OVAL (49 X 32,5 CM),CELITE/EQUIVALENTE|UN
10.40.02|CUBA EMBUTIR OVAL (49X32,5CM) CELITE/EQUIVALENTE. COMPLETO|UN
10.40.04|LAVATÓRIO SUSPENSO (41 X 29,5CM) AZALEA CELITE/EQUIVALENTE|UN
10.40.05|LAVATÓRIO SUSPENSO (41 X 29,5CM) AZALEA CELITE/EQUIVALENTE COMPLETO|UN
10.40.06|LAVATÓRIO SUSPENSO (46,5 X 34CM) GUARAPARI LOGASA/EQUIVALENTE|UN
10.40.07|LAVATÓRIO SUSPENSO (46,5 X 34CM) GUARAPARI LOGASA/EQUIVALENTE COMPLETO|UN
10.40.08|LAVATÓRIO DE PAREDE CELITE 02007 LINHA SAVEIRO/EQUIVALENTE|UN
10.40.09|CUBA DE SOBREPOR OVAL (52X44,5 CM) CELITE /EQUIVALENTE|UN
10.40.10|CUBA SOBREPOR OVAL(52X44,5 CM) CELITE/EQUIVALENTE COMPLETO|UN
10.40.11|LAVATÓRIO CANTO COR BRANCA L76 MASTER DECA/EQUIVALENTE COMPLETO|CJ
10.40.12|LAVATÓRIO COM COLUNA SUSPENSA LINHA FIT-CELITE/EQUIVALENTE COMPLETO|CJ
10.40.26|LAVATÓRIO COM COLUNA SUSPENSA VOGUE PLUS L51-CS117 DECA/EQUIVALENTE|UN
10.40.27|LAVATÓRIO PEQUENO BRANCO GELO L915 RAVENA/EQUIVALENTE|UN
10.40.54|LAVATÓRIO CANTO LINHA IZY BRANCO REF 101 DECA/EQUIVALENTE|UN
10.41.01|VASO SANITÁRIO CONVENCIONAL BRANCO, AZALEA CELITE/EQUIVALENTE|UN
10.41.02|VASO SANITÁRIO CONVENCIONAL BRANCO, AZALEA CELITE/EQUIVALENTE COMPLETO|UN
10.41.03|VASO SANITÁRIO, CONJUNTO ACOPLADO BRANCO, AZALEA CELITE/EQUIVALENTE|UN
10.41.04|VASO SANITÁRIO, CONJUNTO ACOPLADO BRANCO, AZALEA CELITE/EQUIVALENTE COMPLETO|UN
10.41.05|VASO SANITÁRIO INFANTIL BRANCO, CELITE/EQUIVALENTE|UN
10.41.06|VASO SANITÁRIO INFANTIL BRANCO, CELITE/EQUIVALENTE COMPLETO|UN
10.41.07|VASO SANITÁRIO ESPECIAL DECA P510 SEM ABERTURA E ASSENTO OU EQUIVALENTE|UN
10.41.09|ASSENTO SANITÁRIO TONDO VOGUE PLUS/EQUIVALENTE|UN
10.41.11|CAIXA DE DESCARGA EXTERNA ALTA 6 A 9 LITROS|UN
10.43.01|MICTÓRIO SIFONADO-LOUÇA BRANCA CELITE/EQUIVALENTE|UN
10.43.02|MICTÓRIO SIFONADO-LOUÇA BRANCA CELITE/EQUIVALENTE COMPLETO|UN
10.43.03|MICTÓRIO EM AÇO INOX CHAPA 22, DESENVOLVIMENTO= 1,0M|M
10.43.05|MICTÓRIO EM AÇO INOX CHAPA 22, DESENVOLVIMENTO= 1,4M|UN
10.45.03|CUBA EM AÇO INOX Nº1 (46 X 30 X 15CM) COM VÁLVULA E SIFÃO|UN
10.45.04|CUBA EM AÇO INOX Nº2 (56 X 33 X 15CM) COM VÁLVULA E SIFÃO|UN
10.46.03|TANQUE EM LOUÇA BRANCA (22LTS) COM COLUNA CELITE/EQUIVALENTE|UN
10.46.04|TANQUE EM LOUÇA BRANCA (22LTS) COM COLUNA CELITE/EQUIVALENTE COMPLETO|UN
10.46.05|TANQUE DE AÇO INOX COM 1 BOJO 63 X 51CM|UN
10.46.10|TANQUE EM ALVENARIA, REVESTIDA AZULEJO BRANCO|UN
10.47.03|BEBEDOURO UNITÁRIO INOX PARA 80 PESSOAS H=1,0 METRO|UN
10.47.07|BEBEDOURO INDUSTRIAL 50L|UN
10.47.08|BEBEDOURO CONJUGADO INOX H= 1,00M/1,12M ATENDE 40 PESSOAS|UN
10.47.09|BEBEDOURO EMPRESARIAL BDF300 IBBL/EQUIVALENTE -300 PESSOAS|UN
10.47.11|FILTRO AP-200 CURTO AQUALAR OU SIMILAR|UN
10.47.25|BEBEDOURO ACESSIVEL PARA ESPAÇOS PÚBLICOS, DUAS BICAS, PINTURA EPÓXI|UN
10.47.26|BEBEDOURO ACESSIVEL PARA ESPAÇOS PÚBLICOS, DUAS BICAS, REVESTIMENTO EM GRANITO|UN
10.48.01|PAPELEIRA LOUÇA BRANCA 602 CELITE/EQUIVALENTE|UN
10.48.02|PORTA TOALHA DE PAPEL CROMADO NOVOMOY/EQUIVALENTE|UN
10.48.03|PAPELEIRA EM GANCHO CROMADO|UN
10.48.05|SABONETEIRA LOUÇA BRANCA REF.604 CELITE/EQUIVALENTE|UN
10.48.07|MEIA-SABONETEIRA LOUÇA BRANCA REF.608 CELITE/EQUIVALENTE|UN
10.48.09|PORTA SABÃO LÍQUIDO REF SG4001 COLUMBUS/EQUIVALENTE|UN
10.48.10|CABIDE LOUÇA BRANCA 2 GANCHOS REF.610 CELITE/EQUIVALENTE|UN
10.48.12|CABIDE EM TUBO AÇO GALVANIZADO D= 1/2" FIXADO EM ALVENARIA|UN
10.48.13|CABIDE/GANCHO DE BANHEIRO SIMPLES EM METAL CROMADO|UN
10.48.15|ASSENTO BRANCO PARA VASO|UN
10.48.17|ASSENTO PLÁSTICO BRANCO PARA VASO, MACIO CIPLA/EQUIVALENTE|UN
10.48.28|BANCO ARTICULADO EM INOX 70X45CM|UN
10.48.29|BANCO ARTICULADO 70 X 45CM FÓRMICA SÓLIDA|UN
10.48.30|JOGO MANGUEIRA SUPER FLEXÍVEL ROLO 15M|UN
10.48.40|TERMINAL DE VENTILAÇÃO PVC D= 50MM|UN
10.48.42|TERMINAL DE VENTILAÇÃO PVC D= 75 MM|UN
10.50.02|TUBO DE AÇO PRETO SCH-40 SEM COSTURA D= 1/2"|M
10.50.03|TUBO DE AÇO PRETO SCH-40 SEM COSTURA D= 3/4"|M
10.50.12|REGISTRO DE GÁS D= 1/2"|UN
10.50.13|REGISTRO PARA GÁS D= 1/2" NPT X 3/8" BM|UN
10.50.15|BICO DE BUSEN|UN
10.50.20|VALVULA DE ESFERA EM LATAO D= 1/2" NPT|UN
10.50.21|VÁLVULA REGISTRO GÁS COM TE REVERSÍVEL PARA 2 BOTIJÕES|UN
10.50.40|MANGUEIRA PLÁSTICA PARA GÁS D= 3/8" X 1,20 M|UN
10.71.01|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,3 X 0,3 X 0,3 (C X L X H) DRENAGEM ADP REF 97895|UN
10.71.03|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,3 X 0,3 X 0,3 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.06|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,4 X 0,4 X 0,4 (C X L X H) DRENAGEM ADP REF 97896|UN
10.71.08|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,4 X 0,4 X 0,4 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.11|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,6 X 0,6 X 0,5 (C X L X H) DRENAGEM/ESGOTO ADP REF 97897|UN
10.71.13|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,6 X 0,6 X 0,5 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.16|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,8 X 0,8 X 0,5 (C X L X H) DRENAGEM/ESGOTO ADP REF 97898|UN
10.71.18|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 0,8 X 0,8 X 0,5 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.21|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FAB CONCRETO 1,0 X 1,0 X 0,5 (C X L X H) DRENAGEM/ESGOTO ADP REF 97899|UN
10.71.23|CAIXA DE PASSAGEM/INSPEÇÃO PRÉ-FABRICADA CONCRETO 1,0 X 1,0 X 0,5 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.26|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,3X0,3X0,3 (CXLXH) DRENAGEM ADPT REF 97900|UN
10.71.27|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,3X0,3 (CXL)|M
10.71.28|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,3 X 0,3 X 0,3 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.31|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,4X0,4X0,4 (CXLXH) DRENAGEM ADPT REF 97901|UN
10.71.32|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,4X0,4 (CXL)|M
10.71.33|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,4 X 0,4 X 0,4 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.36|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,6 X 0,6 X 0,6 (C X L X H) DRENAGEM/ESGOTO ADP REF 97902|UN
10.71.37|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,6X0,6 (CXL)|M
10.71.38|CAIXA PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,6 X 0,6 X 0,6 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.41|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,8 X 0,8 X 0,6 (C X L X H) DRENAGEM/ESGOTO ADP REF 97903|UN
10.71.42|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,8X0,8 (CXL)|M
10.71.43|CAIXA PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 0,8 X 0,8 X 0,6 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.46|CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 1,0 X 1,0 X 0,6 (C X L X H) DRENAGEM/ESGOTO ADP REF 97904|UN
10.71.47|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 1,0X1,0 (CXL)|M
10.71.48|CAIXA PASSAGEM/INSPEÇÃO TIJOLO MACIÇO 1,0 X 1,0 X 0,6 (C X L X H) DRENAGEM COM GRELHA DE AÇO|UN
10.71.51|CAIXA DE PASSAGEM/INSPEÇÃO BLOCO DE CONCRETO 0,4X0,4X0,4 (CXLXH) DRENAGEM ADPT REF 97905|UN
10.71.52|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO BLOCO DE CONCRETO 0,4X0,4 (CXL)|M
10.71.53|CAIXA DE PASSAGEM INSPEÇÃO BLOCO DE CONCRETO 0,4 X 0,4 X 0,4 M (C X L X H) GRELHA DE AÇO ADP REF 97905|UN
10.71.56|CAIXA DE PASSAGEM/INSPEÇÃO BLOCO DE CONCRETO 0,6 X 0,6 X 0,6 (C X L X H) DRENAGEM/ESGOTO ADP REF 97906|UN
10.71.57|ALTEAMENTO PARA CAIXA DE PASSAGEM/INSPEÇÃO BLOCO DE CONCRETO 0,6X0,6 (CXL)|M
10.71.58|CAIXA DE PASSAGEM/INSPEÇÃO BLOCO DE CONCRETO 0,6 X 0,6 X 0,6 M (C X L X H) GRELHA DE AÇO ADP REF 97906|UN
